Specific_ID,Card Type,Card_Name,Set_Name,Generation,Release_Date,Artist,Types,Supertype,Price £
068 Of 100,Reverse Holo,Munchlax,Majestic Dawn,Fourth ,5/1/2008,Masakazu Fukuda,['Colorless'],Pokemon,1.69
068 Of 100,Standard,Munchlax,Majestic Dawn,Fourth ,5/1/2008,Masakazu Fukuda,['Colorless'],Pokemon,0.69
069 Of 100,Reverse Holo,Omanyte,Majestic Dawn,Fourth ,5/1/2008,Suwama Chiaki,['Water'],Pokemon,1.49
069 Of 100,Standard,Omanyte,Majestic Dawn,Fourth ,5/1/2008,Suwama Chiaki,['Water'],Pokemon,0.49
070 Of 100,Reverse Holo,Pikachu,Majestic Dawn,Fourth ,5/1/2008,Daisuke Ito,['Lightning'],Pokemon,11.49
070 Of 100,Standard,Pikachu,Majestic Dawn,Fourth ,5/1/2008,Daisuke Ito,['Lightning'],Pokemon,0.59
070 Of 100,Reverse Holo,Pikachu,Majestic Dawn,Fourth ,5/1/2008,Daisuke Ito,['Lightning'],Pokemon,29.99
070 Of 100,Standard,Pikachu,Majestic Dawn,Fourth ,5/1/2008,Daisuke Ito,['Lightning'],Pokemon,1.19
071 Of 100,Reverse Holo,Piplup,Majestic Dawn,Fourth ,5/1/2008,Kent Kanetsuna,['Water'],Pokemon,1.49
071 Of 100,Standard,Piplup,Majestic Dawn,Fourth ,5/1/2008,Kent Kanetsuna,['Water'],Pokemon,0.49
072 Of 100,Reverse Holo,Piplup,Majestic Dawn,Fourth ,5/1/2008,Naoyo Kimura,['Water'],Pokemon,1.49
072 Of 100,Standard,Piplup,Majestic Dawn,Fourth ,5/1/2008,Naoyo Kimura,['Water'],Pokemon,0.49
073 Of 100,Reverse Holo,Shellos East Sea,Majestic Dawn,Fourth ,5/1/2008,Midori Harada,['Water'],Pokemon,1.35
073 Of 100,Standard,Shellos East Sea,Majestic Dawn,Fourth ,5/1/2008,Midori Harada,['Water'],Pokemon,0.35
074 Of 100,Reverse Holo,Spearow,Majestic Dawn,Fourth ,5/1/2008,Ken Sugimori,['Colorless'],Pokemon,1.49
074 Of 100,Standard,Spearow,Majestic Dawn,Fourth ,5/1/2008,Ken Sugimori,['Colorless'],Pokemon,0.49
075 Of 100,Reverse Holo,Starly,Majestic Dawn,Fourth ,5/1/2008,Kent Kanetsuna,['Colorless'],Pokemon,1.29
075 Of 100,Standard,Starly,Majestic Dawn,Fourth ,5/1/2008,Kent Kanetsuna,['Colorless'],Pokemon,0.29
075 Of 100,Reverse Holo,Starly,Majestic Dawn,Fourth ,5/1/2008,Kent Kanetsuna,['Colorless'],Pokemon,1.99
075 Of 100,Standard,Starly,Majestic Dawn,Fourth ,5/1/2008,Kent Kanetsuna,['Colorless'],Pokemon,0.29
076 Of 100,Reverse Holo,Stunky,Majestic Dawn,Fourth ,5/1/2008,Kouki Saitou,['Darkness'],Pokemon,1.49
076 Of 100,Standard,Stunky,Majestic Dawn,Fourth ,5/1/2008,Kouki Saitou,['Darkness'],Pokemon,0.49
076 Of 100,Reverse Holo,Stunky,Majestic Dawn,Fourth ,5/1/2008,Kouki Saitou,['Darkness'],Pokemon,1.99
076 Of 100,Standard,Stunky,Majestic Dawn,Fourth ,5/1/2008,Kouki Saitou,['Darkness'],Pokemon,0.29
077 Of 100,Reverse Holo,Turtwig,Majestic Dawn,Fourth ,5/1/2008,Daisuke Ito,['Grass'],Pokemon,1.35
077 Of 100,Standard,Turtwig,Majestic Dawn,Fourth ,5/1/2008,Daisuke Ito,['Grass'],Pokemon,0.35
078 Of 100,Reverse Holo,Turtwig,Majestic Dawn,Fourth ,5/1/2008,Naoyo Kimura,['Grass'],Pokemon,1.49
078 Of 100,Standard,Turtwig,Majestic Dawn,Fourth ,5/1/2008,Naoyo Kimura,['Grass'],Pokemon,0.49
079 Of 100,Reverse Holo,Dawn Stadium,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,9.99
079 Of 100,Standard,Dawn Stadium,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.99
080 Of 100,Reverse Holo,Dusk Ball,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,1.35
080 Of 100,Standard,Dusk Ball,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.35
081 Of 100,Reverse Holo,Energy Restore,Majestic Dawn,Fourth ,5/1/2008,Hideyuki Nakajima,,Trainer,1.35
081 Of 100,Standard,Energy Restore,Majestic Dawn,Fourth ,5/1/2008,Hideyuki Nakajima,,Trainer,0.35
082 Of 100,Reverse Holo,Fossil Excavator,Majestic Dawn,Fourth ,5/1/2008,Kanako Eo,,Trainer,1.49
082 Of 100,Standard,Fossil Excavator,Majestic Dawn,Fourth ,5/1/2008,Kanako Eo,,Trainer,0.49
083 Of 100,Reverse Holo,Mom'S Kindness,Majestic Dawn,Fourth ,5/1/2008,Ken Sugimori,,Trainer,1.35
083 Of 100,Standard,Mom'S Kindness,Majestic Dawn,Fourth ,5/1/2008,Ken Sugimori,,Trainer,0.35
084 Of 100,Reverse Holo,Old Amber,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,1.49
084 Of 100,Standard,Old Amber,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.49
085 Of 100,Reverse Holo,Poke Ball,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,1.49
085 Of 100,Standard,Poke Ball,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.49
086 Of 100,Reverse Holo,Quick Ball,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,7.99
086 Of 100,Standard,Quick Ball,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,4.99
087 Of 100,Reverse Holo,Super Scoop Up,Majestic Dawn,Fourth ,5/1/2008,Shizurow,,Trainer,1.59
087 Of 100,Standard,Super Scoop Up,Majestic Dawn,Fourth ,5/1/2008,Shizurow,,Trainer,0.59
088 Of 100,Reverse Holo,Warp Point,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,1.49
088 Of 100,Standard,Warp Point,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.49
089 Of 100,Reverse Holo,Dome Fossil,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,1.35
089 Of 100,Standard,Dome Fossil,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.35
090 Of 100,Reverse Holo,Energy Search,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,1.35
090 Of 100,Standard,Energy Search,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.35
091 Of 100,Reverse Holo,Helix Fossil,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,1.39
091 Of 100,Standard,Helix Fossil,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,,Trainer,0.39
092 Of 100,Reverse Holo,Call Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,12.99
092 Of 100,Standard,Call Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,11.49
093 Of 100,Reverse Holo,Darkness Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,1.69
093 Of 100,Standard,Darkness Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,0.69
094 Of 100,Reverse Holo,Health Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,1.99
094 Of 100,Standard,Health Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,0.99
095 Of 100,Reverse Holo,Metal Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,1.99
095 Of 100,Standard,Metal Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,0.99
096 Of 100,Reverse Holo,Recover Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,1.49
096 Of 100,Standard,Recover Energy,Majestic Dawn,Fourth ,5/1/2008,Takumi Akabane,,Energy,0.49
097 Of 100,Standard,Garchomp Lv.X,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,['Colorless'],Pokemon,21.99
098 Of 100,Standard,Glaceon Lv.X,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,['Water'],Pokemon,69.99
099 Of 100,Standard,Leafeon Lv.X,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,['Grass'],Pokemon,37.99
100 Of 100,Standard,Porygon-Z Lv.X,Majestic Dawn,Fourth ,5/1/2008,Ryo Ueda,['Colorless'],Pokemon,38.99
001 Of 146,Reverse Holo,Deoxys Normal Forme,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Psychic'],Pokemon,3.49
001 Of 146,Standard,Deoxys Normal Forme,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Psychic'],Pokemon,2.49
002 Of 146,Reverse Holo,Dragonite,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Colorless'],Pokemon,9.99
002 Of 146,Standard,Dragonite,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Colorless'],Pokemon,8.99
003 Of 146,Reverse Holo,Froslass,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Water'],Pokemon,3.89
003 Of 146,Standard,Froslass,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Water'],Pokemon,2.89
004 Of 146,Reverse Holo,Giratina,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Psychic'],Pokemon,9.99
004 Of 146,Standard,Giratina,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Psychic'],Pokemon,2.49
005 Of 146,Reverse Holo,Gliscor,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Fighting'],Pokemon,2.59
005 Of 146,Standard,Gliscor,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Fighting'],Pokemon,1.59
006 Of 146,Reverse Holo,Heatran,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Fire'],Pokemon,2.69
006 Of 146,Standard,Heatran,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Fire'],Pokemon,1.69
007 Of 146,Reverse Holo,Kingdra,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Water'],Pokemon,3.89
007 Of 146,Standard,Kingdra,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Water'],Pokemon,2.89
008 Of 146,Reverse Holo,Luxray,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Lightning'],Pokemon,3.99
008 Of 146,Standard,Luxray,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Lightning'],Pokemon,2.99
009 Of 146,Reverse Holo,Mamoswine,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Water'],Pokemon,3.39
009 Of 146,Standard,Mamoswine,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Water'],Pokemon,2.39
010 Of 146,Reverse Holo,Metagross,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Metal'],Pokemon,10.99
010 Of 146,Standard,Metagross,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Metal'],Pokemon,9.99
011 Of 146,Reverse Holo,Mewtwo,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,6.99
011 Of 146,Standard,Mewtwo,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,4.99
012 Of 146,Reverse Holo,Politoed,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Water'],Pokemon,4.49
012 Of 146,Standard,Politoed,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Water'],Pokemon,3.49
013 Of 146,Reverse Holo,Probopass,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Fighting'],Pokemon,1.79
013 Of 146,Standard,Probopass,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Fighting'],Pokemon,0.79
014 Of 146,Reverse Holo,Rayquaza,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Colorless'],Pokemon,6.25
014 Of 146,Standard,Rayquaza,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Colorless'],Pokemon,5.25
015 Of 146,Reverse Holo,Regigigas,Legends Awakened,Fourth,8/1/2008,Ryo Ueda,['Colorless'],Pokemon,3.49
015 Of 146,Standard,Regigigas,Legends Awakened,Fourth,8/1/2008,Ryo Ueda,['Colorless'],Pokemon,2.49
016 Of 146,Reverse Holo,Spiritomb,Legends Awakened,Fourth,8/1/2008,Ryo Ueda,['Psychic'],Pokemon,3.35
016 Of 146,Standard,Spiritomb,Legends Awakened,Fourth,8/1/2008,Ryo Ueda,['Psychic'],Pokemon,2.35
017 Of 146,Reverse Holo,Yanmega,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Grass'],Pokemon,1.89
017 Of 146,Standard,Yanmega,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Grass'],Pokemon,0.89
018 Of 146,Reverse Holo,Armaldo,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Fighting'],Pokemon,4.99
018 Of 146,Standard,Armaldo,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Fighting'],Pokemon,3.99
019 Of 146,Reverse Holo,Azelf,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,14.99
019 Of 146,Standard,Azelf,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,4.49
020 Of 146,Reverse Holo,Bellossom,Legends Awakened,Fourth,8/1/2008,Atsuko Nishida,['Grass'],Pokemon,1.99
020 Of 146,Standard,Bellossom,Legends Awakened,Fourth,8/1/2008,Atsuko Nishida,['Grass'],Pokemon,0.99
021 Of 146,Reverse Holo,Cradily,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Grass'],Pokemon,10.99
021 Of 146,Standard,Cradily,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Grass'],Pokemon,9.99
022 Of 146,Reverse Holo,Crawdaunt,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Water'],Pokemon,1.49
022 Of 146,Standard,Crawdaunt,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Water'],Pokemon,0.49
023 Of 146,Reverse Holo,Delcatty,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Colorless'],Pokemon,1.79
023 Of 146,Standard,Delcatty,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Colorless'],Pokemon,0.79
024 Of 146,Reverse Holo,Deoxys Attack Forme,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Psychic'],Pokemon,9.99
024 Of 146,Standard,Deoxys Attack Forme,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Psychic'],Pokemon,1.99
025 Of 146,Reverse Holo,Deoxys Defense Forme,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Psychic'],Pokemon,1.35
025 Of 146,Standard,Deoxys Defense Forme,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Psychic'],Pokemon,0.35
026 Of 146,Reverse Holo,Deoxys Speed Forme,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Psychic'],Pokemon,2.99
026 Of 146,Standard,Deoxys Speed Forme,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Psychic'],Pokemon,1.99
027 Of 146,Reverse Holo,Ditto,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Colorless'],Pokemon,3.99
027 Of 146,Standard,Ditto,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Colorless'],Pokemon,3.45
028 Of 146,Reverse Holo,Forretress,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Metal'],Pokemon,1.89
028 Of 146,Standard,Forretress,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Metal'],Pokemon,0.89
029 Of 146,Reverse Holo,Groudon,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Fighting'],Pokemon,2.49
029 Of 146,Standard,Groudon,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Fighting'],Pokemon,1.49
030 Of 146,Reverse Holo,Heatran,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Metal'],Pokemon,1.59
030 Of 146,Standard,Heatran,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Metal'],Pokemon,0.59
031 Of 146,Reverse Holo,Jirachi,Legends Awakened,Fourth,8/1/2008,Satoshi Ohta,['Metal'],Pokemon,2.49
031 Of 146,Standard,Jirachi,Legends Awakened,Fourth,8/1/2008,Satoshi Ohta,['Metal'],Pokemon,1.49
032 Of 146,Reverse Holo,Kyogre,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Water'],Pokemon,2.19
032 Of 146,Standard,Kyogre,Legends Awakened,Fourth,8/1/2008,Kent Kanetsuna,['Water'],Pokemon,1.19
033 Of 146,Reverse Holo,Lopunny,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Colorless'],Pokemon,1.39
033 Of 146,Standard,Lopunny,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Colorless'],Pokemon,0.39
034 Of 146,Reverse Holo,Mesprit,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,10.99
034 Of 146,Standard,Mesprit,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,9.99
035 Of 146,Reverse Holo,Poliwrath,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Water'],Pokemon,1.69
035 Of 146,Standard,Poliwrath,Legends Awakened,Fourth,8/1/2008,Mitsuhiro Arita,['Water'],Pokemon,0.69
036 Of 146,Reverse Holo,Regice,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Water'],Pokemon,4.49
036 Of 146,Standard,Regice,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Water'],Pokemon,3.49
037 Of 146,Reverse Holo,Regigigas,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Colorless'],Pokemon,2.19
037 Of 146,Standard,Regigigas,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Colorless'],Pokemon,1.19
038 Of 146,Reverse Holo,Regirock,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Fighting'],Pokemon,3.99
038 Of 146,Standard,Regirock,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Fighting'],Pokemon,2.99
039 Of 146,Reverse Holo,Registeel,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Metal'],Pokemon,1.49
039 Of 146,Standard,Registeel,Legends Awakened,Fourth,8/1/2008,Kazuaki Aihara,['Metal'],Pokemon,0.49
040 Of 146,Reverse Holo,Shedinja,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Grass'],Pokemon,1.99
040 Of 146,Standard,Shedinja,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Grass'],Pokemon,0.99
041 Of 146,Reverse Holo,Torkoal,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Fire'],Pokemon,1.49
041 Of 146,Standard,Torkoal,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Fire'],Pokemon,0.49
043 Of 146,Reverse Holo,Uxie,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,11.99
043 Of 146,Standard,Uxie,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,10.99
044 Of 146,Reverse Holo,Victreebel,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Grass'],Pokemon,1.89
044 Of 146,Standard,Victreebel,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Grass'],Pokemon,0.89
045 Of 146,Reverse Holo,Vileplume,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Grass'],Pokemon,1.49
045 Of 146,Standard,Vileplume,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Grass'],Pokemon,0.49
046 Of 146,Reverse Holo,Anorith,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Fighting'],Pokemon,1.35
046 Of 146,Standard,Anorith,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Fighting'],Pokemon,0.35
047 Of 146,Reverse Holo,Camerupt,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Fire'],Pokemon,1.39
047 Of 146,Standard,Camerupt,Legends Awakened,Fourth,8/1/2008,Kagemaru Himeno,['Fire'],Pokemon,0.39
048 Of 146,Reverse Holo,Castform,Legends Awakened,Fourth,8/1/2008,Kanako Eo,['Colorless'],Pokemon,1.99
048 Of 146,Standard,Castform,Legends Awakened,Fourth,8/1/2008,Kanako Eo,['Colorless'],Pokemon,0.99
049 Of 146,Reverse Holo,Castform Rain Form,Legends Awakened,Fourth,8/1/2008,Emi Yoshida,['Water'],Pokemon,1.99
049 Of 146,Standard,Castform Rain Form,Legends Awakened,Fourth,8/1/2008,Emi Yoshida,['Water'],Pokemon,0.99
050 Of 146,Reverse Holo,Castform Snow-Cloud Form,Legends Awakened,Fourth,8/1/2008,Saya Tsuruta,['Water'],Pokemon,1.59
050 Of 146,Standard,Castform Snow-Cloud Form,Legends Awakened,Fourth,8/1/2008,Saya Tsuruta,['Water'],Pokemon,0.59
051 Of 146,Reverse Holo,Castform Sunny Form,Legends Awakened,Fourth,8/1/2008,Lee Hyunjung,['Fire'],Pokemon,1.49
051 Of 146,Standard,Castform Sunny Form,Legends Awakened,Fourth,8/1/2008,Lee Hyunjung,['Fire'],Pokemon,0.49
052 Of 146,Reverse Holo,Dragonair,Legends Awakened,Fourth,8/1/2008,Suwama Chiaki,['Colorless'],Pokemon,9.99
052 Of 146,Standard,Dragonair,Legends Awakened,Fourth,8/1/2008,Suwama Chiaki,['Colorless'],Pokemon,0.89
053 Of 146,Reverse Holo,Drifblim,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,1.49
053 Of 146,Standard,Drifblim,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,0.49
054 Of 146,Reverse Holo,Exeggutor,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,1.49
054 Of 146,Standard,Exeggutor,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Psychic'],Pokemon,0.49
055 Of 146,Reverse Holo,Gliscor,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Fighting'],Pokemon,1.39
055 Of 146,Standard,Gliscor,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Fighting'],Pokemon,0.39
056 Of 146,Reverse Holo,Grumpig,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Psychic'],Pokemon,1.35
056 Of 146,Standard,Grumpig,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Psychic'],Pokemon,0.35
057 Of 146,Reverse Holo,Houndoom,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Fire'],Pokemon,1.49
057 Of 146,Standard,Houndoom,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Fire'],Pokemon,0.49
058 Of 146,Reverse Holo,Lanturn,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Water'],Pokemon,1.49
058 Of 146,Standard,Lanturn,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Water'],Pokemon,0.49
059 Of 146,Reverse Holo,Lanturn,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Lightning'],Pokemon,1.49
059 Of 146,Standard,Lanturn,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Lightning'],Pokemon,0.49
060 Of 146,Reverse Holo,Ledian,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Grass'],Pokemon,1.39
060 Of 146,Standard,Ledian,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Grass'],Pokemon,0.39
061 Of 146,Reverse Holo,Lucario,Legends Awakened,Fourth,8/1/2008,Naoyo Kimura,['Fighting'],Pokemon,1.49
061 Of 146,Standard,Lucario,Legends Awakened,Fourth,8/1/2008,Naoyo Kimura,['Fighting'],Pokemon,0.49
062 Of 146,Reverse Holo,Luxio,Legends Awakened,Fourth,8/1/2008,Naoyo Kimura,['Lightning'],Pokemon,1.49
062 Of 146,Standard,Luxio,Legends Awakened,Fourth,8/1/2008,Naoyo Kimura,['Lightning'],Pokemon,0.39
063 Of 146,Reverse Holo,Marowak,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Fighting'],Pokemon,1.49
063 Of 146,Standard,Marowak,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Fighting'],Pokemon,0.49
064 Of 146,Reverse Holo,Metang,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Metal'],Pokemon,1.49
064 Of 146,Standard,Metang,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Metal'],Pokemon,0.49
065 Of 146,Reverse Holo,Metang,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Metal'],Pokemon,1.39
065 Of 146,Standard,Metang,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Metal'],Pokemon,0.39
066 Of 146,Reverse Holo,Mightyena,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Darkness'],Pokemon,1.79
066 Of 146,Standard,Mightyena,Legends Awakened,Fourth,8/1/2008,Masakazu Fukuda,['Darkness'],Pokemon,0.79
067 Of 146,Reverse Holo,Ninjask,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Grass'],Pokemon,1.39
067 Of 146,Standard,Ninjask,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Grass'],Pokemon,0.39
068 Of 146,Reverse Holo,Persian,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Colorless'],Pokemon,1.69
068 Of 146,Standard,Persian,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Colorless'],Pokemon,0.68
069 Of 146,Reverse Holo,Piloswine,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Water'],Pokemon,1.35
069 Of 146,Standard,Piloswine,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Water'],Pokemon,0.35
070 Of 146,Reverse Holo,Seadra,Legends Awakened,Fourth,8/1/2008,Atsuko Nishida,['Water'],Pokemon,3.99
070 Of 146,Standard,Seadra,Legends Awakened,Fourth,8/1/2008,Atsuko Nishida,['Water'],Pokemon,0.59
071 Of 146,Reverse Holo,Starmie,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Water'],Pokemon,1.39
071 Of 146,Standard,Starmie,Legends Awakened,Fourth,8/1/2008,Kouki Saitou,['Water'],Pokemon,0.39
072 Of 146,Reverse Holo,Swalot,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Psychic'],Pokemon,1.35
072 Of 146,Standard,Swalot,Legends Awakened,Fourth,8/1/2008,Midori Harada,['Psychic'],Pokemon,0.35
073 Of 146,Reverse Holo,Swellow,Legends Awakened,Fourth,8/1/2008,Suwama Chiaki,['Colorless'],Pokemon,1.49
073 Of 146,Standard,Swellow,Legends Awakened,Fourth,8/1/2008,Suwama Chiaki,['Colorless'],Pokemon,0.49
074 Of 146,Reverse Holo,Tauros,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Colorless'],Pokemon,1.49
074 Of 146,Standard,Tauros,Legends Awakened,Fourth,8/1/2008,Ken Sugimori,['Colorless'],Pokemon,0.49
